"year","metier","gear","metier.cm","node_strength","eigen","btwn","btwn_inverted","basic_btwn","deg_norm","pcgroup"
"2016","35",NA,"Tuna","0.0321339208482927","0.0139736540951931","0","0","0.619047619047619","1","Santa Barbara"
"2016","55",NA,"CA halibut/croaker","0.223714664695348","0.179171455153305","0.523809523809524","0.523809523809524","0","1","Santa Barbara"
"2016","25",NA,"Crab","0.527913999530529","0.955300453475368","0","0","0","1","Santa Barbara"
"2016","65",NA,"Shellfish","0.677511876172542","1","0.523809523809524","0.523809523809524","0","0.857142857142857","Santa Barbara"
"2016","20",NA,"Prawns/shrimp","0.216023709113675","0.174939039785387","0.285714285714286","0.285714285714286","0","1","Santa Barbara"
"2016","70",NA,"Squid","0.00206917657730127","0.000830051776114187","0","0","0.333333333333333","0.571428571428571","Santa Barbara"
"2016","70",NA,"Squid","0.828587841989026","0.991828899696518","0.266666666666667","0.266666666666667","0.333333333333333","0.833333333333333","Los Angeles"
"2016","65",NA,"Shellfish","0.0835937892355864","0.0406248997068702","0.333333333333333","0.333333333333333","0.266666666666667","0.833333333333333","Los Angeles"
"2016","80",NA,"Other","0.135512201431677","0.133345197343034","0.333333333333333","0.333333333333333","0.666666666666667","1","Los Angeles"
"2016","35",NA,"Tuna","0.911050392625482","1","0.466666666666667","0.466666666666667","0","0.666666666666667","Los Angeles"
"2016","60",NA,"Echinoderms","0.0028732412758818","0.000389136531518115","0","0","0.466666666666667","0.333333333333333","Los Angeles"
"2016","20",NA,"Prawns/shrimp","0.0317417548387355","0.00206497245167892","0","0","0","0.5","Los Angeles"
"2016","1",NA,"DTS groundfish","0.00664077860361104","0.0074231268305909","0","0","0","0.5","Los Angeles"
"2016","30",NA,"Salmon","1","1","0","0","0","0.25","Unknown Ports"
"2016","25",NA,"Crab","1","1","0","0","0","0.25","Unknown Ports"
"2016","50",NA,"Pacific halibut","0","3.18838828511362e-23","0","0","0","0","Unknown Ports"
"2016","80",NA,"Other","0","3.18838828511362e-23","0","0","0","0","Unknown Ports"
"2016","60",NA,"Echinoderms","0","3.18838828511362e-23","0","0","0","0","Unknown Ports"
"2017","30",NA,"Salmon","0.131982979000625","0.0237187103355503","0","0","0","0.25","Puget Sound"
"2017","25",NA,"Crab","0.417895039905473","0.0773400270330994","0.678571428571429","0.678571428571429","0.678571428571429","0.75","Puget Sound"
"2017","20",NA,"Prawns/shrimp","0.236026891308459","0.032401460984448","0","0","0","0.125","Puget Sound"
"2017","60",NA,"Echinoderms","0.0354038308403589","0.00258136477368652","0.214285714285714","0.214285714285714","0.214285714285714","0.25","Puget Sound"
"2017","35",NA,"Tuna","0.00168336855401576","0.000231090619475669","0","0","0","0.125","Puget Sound"
"2017","50",NA,"Pacific halibut","0.586102434461416","1","0.214285714285714","0.214285714285714","0.214285714285714","0.375","Puget Sound"
"2017","1",NA,"DTS groundfish","0.574289095747831","0.999351117819238","0","0","0","0.25","Puget Sound"
"2017","40",NA,"Herring","0","1.08644470224601e-24","0","0","0","0","Puget Sound"
"2017","65",NA,"Shellfish","0.0166163601818204","7.6134949475221e-05","0","0","0","0.125","Puget Sound"
"2017","60",NA,"Echinoderms","0.0568792153107582","4.84170486218252e-18","0","0","0","0.166666666666667","North WA Coast"
"2017","20",NA,"Prawns/shrimp","0.0882700648955502","1.97850579492558e-17","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.333333333333333","North WA Coast"
"2017","25",NA,"Crab","0.031390849584792","0","0","0","0","0.166666666666667","North WA Coast"
"2017","30",NA,"Salmon","0.677952541812401","1","0","0","0","0.333333333333333","North WA Coast"
"2017","50",NA,"Pacific halibut","0.491982017051876","0.791293354179591","0","0","0","0.333333333333333","North WA Coast"
"2017","1",NA,"DTS groundfish","0.653525311344622","0.98134220001693","0","0","0","0.333333333333333","North WA Coast"
"2017","80",NA,"Other","0","3.91425223860247e-24","0","0","0","0","North WA Coast"
"2017","35",NA,"Tuna","0.534478599574304","0.896175481388514","0.4","0.4","0","0.6","WA Coast"
"2017","1",NA,"DTS groundfish","0.217955565585533","0.442182973682088","0","0","0.4","0.8","WA Coast"
"2017","25",NA,"Crab","0.690901014587691","1","0.9","0.9","0.4","1","WA Coast"
"2017","30",NA,"Salmon","0.285004065765878","0.549392064037691","0","0","0","0.8","WA Coast"
"2017","21",NA,"Pink shrimp","0.250739312965491","0.558473265503987","0","0","0","0.2","WA Coast"
"2017","2",NA,"Whiting","0.0209214415211038","0.0364751996338995","0","0","0.8","0.6","WA Coast"
"2017","35",NA,"Tuna","0.534478599574304","0.896175481388514","0.4","0.4","0","0.6","WA Coast"
"2017","1",NA,"DTS groundfish","0.217955565585533","0.442182973682088","0","0","0.4","0.8","WA Coast"
"2017","25",NA,"Crab","0.690901014587691","1","0.9","0.9","0.4","1","WA Coast"
"2017","30",NA,"Salmon","0.285004065765878","0.549392064037691","0","0","0","0.8","WA Coast"
"2017","21",NA,"Pink shrimp","0.250739312965491","0.558473265503987","0","0","0","0.2","WA Coast"
"2017","2",NA,"Whiting","0.0209214415211038","0.0364751996338995","0","0","0.8","0.6","WA Coast"
"2017","35",NA,"Tuna","0.067588656605749","0.0572391177147117","0","0","0.166666666666667","0.5","Astoria"
"2017","25",NA,"Crab","0.43961154491496","0.479645284192772","0.833333333333333","0.833333333333333","0","1","Astoria"
"2017","1",NA,"DTS groundfish","0.729319350913497","1","0.5","0.5","0.333333333333333","1","Astoria"
"2017","3",NA,"Non-DTS groundfish","0.585354216345109","0.938873535091802","0","0","0.166666666666667","0.75","Astoria"
"2017","21",NA,"Pink shrimp","0.178126231220686","0.197333504755223","0","0","0.333333333333333","0.75","Astoria"
"2017","35",NA,"Tuna","0.841657683767","0.990831597047383","0","0","0","0.666666666666667","Tillamook"
"2017","25",NA,"Crab","0.996921089375571","1","1","1","0","1","Tillamook"
"2017","3",NA,"Non-DTS groundfish","0.065525165952472","0.0773407524764442","0","0","1","1","Tillamook"
"2017","65",NA,"Shellfish","0.0958960609049564","0.11324682185247","0","0","0","0.666666666666667","Tillamook"
"2017","30",NA,"Salmon","NaN","1",NA,NA,"NaN","NaN","Columbia River"
"2017","3",NA,"Non-DTS groundfish","0.268836535150119","0.407910345176677","0.25","0.25","0","0.875","Newport"
"2017","30",NA,"Salmon","0.0465302919918235","0.07561221224424","0","0","0","0.75","Newport"
"2017","35",NA,"Tuna","0.088619194319226","0.169404279323717","0","0","0","0.75","Newport"
"2017","1",NA,"DTS groundfish","0.348057859476773","0.666541098664351","0","0","0","0.875","Newport"
"2017","25",NA,"Crab","0.745540763945182","1","0.928571428571429","0.928571428571429","0.25","1","Newport"
"2017","70",NA,"Squid","0.000544143749368219","0.00123025249892952","0","0","0","0.125","Newport"
"2017","80",NA,"Other","0.000119891632551375","0.000217981861076377","0","0","0.857142857142857","0.625","Newport"
"2017","21",NA,"Pink shrimp","0.397981532610828","0.789560866891151","0.25","0.25","0.464285714285714","0.875","Newport"
"2017","2",NA,"Whiting","0.103769787124129","0.130525501417652","0","0","0","0.625","Newport"
"2017","25",NA,"Crab","0.901646533369699","1","0.6","0.6","0","0.8","Coos Bay"
"2017","21",NA,"Pink shrimp","0.610096118523166","0.915449270780402","0","0","0","0.6","Coos Bay"
"2017","1",NA,"DTS groundfish","0.323447759784243","0.498320875520876","0","0","0.4","0.8","Coos Bay"
"2017","30",NA,"Salmon","0.0417652929197577","0.0529965015522486","0","0","0.3","0.6","Coos Bay"
"2017","35",NA,"Tuna","0.123044295403134","0.181143419822121","0","0","0.3","0.8","Coos Bay"
"2017","70",NA,"Squid","0","0","0","0","0","0","Coos Bay"
"2017","30",NA,"Salmon","0.0540516006990091","0.0927177677735163","0","0","0.833333333333333","0.75","Brookings"
"2017","1",NA,"DTS groundfish","0.497755258558403","0.821681807527229","0","0","0","1","Brookings"
"2017","25",NA,"Crab","0.679676114711917","1","0.666666666666667","0.666666666666667","0","1","Brookings"
"2017","3",NA,"Non-DTS groundfish","0.167169929602556","0.28138847063223","0","0","0.5","1","Brookings"
"2017","21",NA,"Pink shrimp","0.601347096428115","0.985936006082271","0","0","0","0.75","Brookings"
"2017","25",NA,"Crab","0.995801121857537","1","0.6","0.6","0","0.8","Crescent City"
"2017","30",NA,"Salmon","0.10264591301571","0.148676768541848","0","0","0.3","0.6","Crescent City"
"2017","20",NA,"Prawns/shrimp","0.159529310459231","0.230654624311622","0","0","0","0.6","Crescent City"
"2017","3",NA,"Non-DTS groundfish","0.0791740385997393","0.114079273223117","0","0","0.5","0.8","Crescent City"
"2017","21",NA,"Pink shrimp","0.662849616067783","0.955466236903297","0","0","0","0.4","Crescent City"
"2017","80",NA,"Other","0","0","0","0","0","0","Crescent City"
"2017","25",NA,"Crab","0.625408051893589","0.830256231649707","0.8","0.8","0","1","Eureka"
"2017","1",NA,"DTS groundfish","0.663826455185725","1","0.533333333333333","0.533333333333333","0.533333333333333","1","Eureka"
"2017","3",NA,"Non-DTS groundfish","0.451823955249058","0.811319601257467","0.333333333333333","0.333333333333333","0.6","1","Eureka"
"2017","30",NA,"Salmon","0.101077578959759","0.159876830091406","0","0","0","0.666666666666667","Eureka"
"2017","35",NA,"Tuna","0.0399460530925774","0.0611512520346259","0","0","0.6","0.666666666666667","Eureka"
"2017","55",NA,"CA halibut/croaker","0.00601217814891932","0.00941387482103965","0","0","0.333333333333333","0.5","Eureka"
"2017","21",NA,"Pink shrimp","0.111905727470373","0.18902911235029","0","0","0","0.5","Eureka"
"2017","3",NA,"Non-DTS groundfish","0.477017020646409","0.634511876506478","0.6","0.6","0.6","1","Morro Bay"
"2017","80",NA,"Other","0.666382925149889","1","0.333333333333333","0.333333333333333","0","0.833333333333333","Morro Bay"
"2017","55",NA,"CA halibut/croaker","0.298555375776304","0.499328568768957","0.333333333333333","0.333333333333333","0","0.666666666666667","Morro Bay"
"2017","25",NA,"Crab","0.355930244654031","0.779412481372564","0","0","0.6","0.666666666666667","Morro Bay"
"2017","70",NA,"Squid","0.000479544130516947","0.000725844510396875","0","0","0.6","0.5","Morro Bay"
"2017","20",NA,"Prawns/shrimp","0.0931298528588377","0.134348994909368","0","0","0","0.333333333333333","Morro Bay"
"2017","30",NA,"Salmon","0.108505036784013","0.165368650827781","0","0","0","0.666666666666667","Morro Bay"
"2017","30",NA,"Salmon","0.266261181073292","0.484088124691202","0","0","0","0.833333333333333","Fort Bragg"
"2017","1",NA,"DTS groundfish","0.627409335795038","1","0.6","0.6","0","1","Fort Bragg"
"2017","3",NA,"Non-DTS groundfish","0.31297839370307","0.630362777913007","0","0","0.866666666666667","1","Fort Bragg"
"2017","25",NA,"Crab","0.632524287184767","0.908089020991725","0.8","0.8","0","0.833333333333333","Fort Bragg"
"2017","80",NA,"Other","0.120114975519551","0.227613170214472","0","0","0.333333333333333","0.666666666666667","Fort Bragg"
"2017","35",NA,"Tuna","0.0304230353034721","0.0509596661033303","0","0","0.333333333333333","0.666666666666667","Fort Bragg"
"2017","60",NA,"Echinoderms","0.0102887914208092","0.0188082070384614","0","0","0","0.333333333333333","Fort Bragg"
"2017","25",NA,"Crab","0.944535579802068","1","0.833333333333333","0.833333333333333","0","1","Bodega Bay"
"2017","30",NA,"Salmon","0.559646824289187","0.865905711458486","0.5","0.5","0","0.75","Bodega Bay"
"2017","1",NA,"DTS groundfish","0.31879402378124","0.486128415017667","0","0","0","1","Bodega Bay"
"2017","55",NA,"CA halibut/croaker","0.0130188311732127","0.0161886325099171","0","0","1","1","Bodega Bay"
"2017","80",NA,"Other","0.164004740954292","0.253092952710846","0","0","0","0.75","Bodega Bay"
"2017","30",NA,"Salmon","0.595545015832359","0.963206495316085","0","0","0.388888888888889","0.666666666666667","San Francisco"
"2017","35",NA,"Tuna","0.00168626481573754","0.00218280148439562","0","0","0.805555555555556","0.444444444444444","San Francisco"
"2017","25",NA,"Crab","0.879919148129236","1","0.972222222222222","0.972222222222222","0.222222222222222","1","San Francisco"
"2017","55",NA,"CA halibut/croaker","0.0793386304534655","0.0932229046402195","0","0","0.416666666666667","0.777777777777778","San Francisco"
"2017","70",NA,"Squid","0.0579572083093562","0.0404024854597841","0.222222222222222","0.222222222222222","0","0.333333333333333","San Francisco"
"2017","1",NA,"DTS groundfish","0.149976590488343","0.212906410988929","0","0","0","0.666666666666667","San Francisco"
"2017","3",NA,"Non-DTS groundfish","0.132027242730714","0.174839771914838","0","0","0.222222222222222","0.555555555555556","San Francisco"
"2017","20",NA,"Prawns/shrimp","0.0528844705452121","0.0879140567784565","0","0","0","0.444444444444444","San Francisco"
"2017","40",NA,"Herring","0.00768101550551245","0.0131289555284059","0","0","0","0.111111111111111","San Francisco"
"2017","45",NA,"Coastal pelagics","0.042984413190064","0.0167495722181035","0","0","0","0.333333333333333","San Francisco"
"2017","35",NA,"Tuna","0.69084607272231","0.996121331579958","0","0","0.733333333333333","1","San Diego"
"2017","80",NA,"Other","0.74263160196405","1","0.0666666666666667","0.0666666666666667","0","1","San Diego"
"2017","60",NA,"Echinoderms","0.00236185364715111","0.000771804182913295","0","0","0.6","0.5","San Diego"
"2017","65",NA,"Shellfish","0.295595994170923","0.164695903757981","0.8","0.8","0","1","San Diego"
"2017","1",NA,"DTS groundfish","0.0156349448346268","0.00910361852351224","0","0","0.333333333333333","0.666666666666667","San Diego"
"2017","55",NA,"CA halibut/croaker","0.12161555270545","0.103648889351883","0","0","0","0.833333333333333","San Diego"
"2017","20",NA,"Prawns/shrimp","0.131313979955488","0.0393543491908504","0","0","0","0.666666666666667","San Diego"
"2017","30",NA,"Salmon","0.0922013054087951","1.61567360089156e-05","0.571428571428571","0.571428571428571","0","0.571428571428571","Monterey"
"2017","45",NA,"Coastal pelagics","0.797562615949856","1","0.523809523809524","0.523809523809524","0.523809523809524","0.428571428571429","Monterey"
"2017","70",NA,"Squid","0.79645687441842","0.999999505213658","0","0","0","0.142857142857143","Monterey"
"2017","25",NA,"Crab","0.0819828261009275","9.71411997636787e-06","0","0","0","0.571428571428571","Monterey"
"2017","1",NA,"DTS groundfish","0.102109424082391","3.23211203080579e-06","0.285714285714286","0.285714285714286","0","0.571428571428571","Monterey"
"2017","3",NA,"Non-DTS groundfish","0.0897023969789834","2.24026759906183e-06","0","0","0.476190476190476","0.571428571428571","Monterey"
"2017","55",NA,"CA halibut/croaker","0.0393417484140722","0.000581835960307425","0.571428571428571","0.571428571428571","0.666666666666667","0.714285714285714","Monterey"
"2017","20",NA,"Prawns/shrimp","0.00064280864655496","0.000807084914636975","0","0","0","0.142857142857143","Monterey"
"2017","60",NA,"Echinoderms","0.14428625894185","0.11179203503095","0","0","0","1","Santa Barbara"
"2017","1",NA,"DTS groundfish","0.353792301382078","0.628975544118414","0.133333333333333","0.133333333333333","0","0.833333333333333","Santa Barbara"
"2017","55",NA,"CA halibut/croaker","0.139413336384165","0.103797797003509","0.333333333333333","0.333333333333333","0.333333333333333","1","Santa Barbara"
"2017","65",NA,"Shellfish","0.625412892173764","1","0.4","0.4","0","0.833333333333333","Santa Barbara"
"2017","25",NA,"Crab","0.556009556652045","0.975522291508609","0","0","0","1","Santa Barbara"
"2017","20",NA,"Prawns/shrimp","0.178734662409091","0.123028520726342","0.533333333333333","0.533333333333333","0.333333333333333","1","Santa Barbara"
"2017","70",NA,"Squid","0.00235099205700828","0.00211470803122606","0","0","0.733333333333333","0.666666666666667","Santa Barbara"
"2017","35",NA,"Tuna","0.913176747183013","1","0.142857142857143","0.142857142857143","0","0.714285714285714","Los Angeles"
"2017","80",NA,"Other","0.196906285227429","0.221271746690284","0.476190476190476","0.476190476190476","0","1","Los Angeles"
"2017","70",NA,"Squid","0.765703706206921","0.976487813997227","0.142857142857143","0.142857142857143","0","0.857142857142857","Los Angeles"
"2017","65",NA,"Shellfish","0.0534175925246947","0.0301205354190487","0.476190476190476","0.476190476190476","0","0.714285714285714","Los Angeles"
"2017","20",NA,"Prawns/shrimp","0.0174786883751876","0.000789161675184265","0.285714285714286","0.285714285714286","0.19047619047619","0.571428571428571","Los Angeles"
"2017","1",NA,"DTS groundfish","0.0245484971814089","0.00810934643564974","0","0","0.238095238095238","0.857142857142857","Los Angeles"
"2017","3",NA,"Non-DTS groundfish","0.0245876105973482","0.00329302503941088","0.285714285714286","0.285714285714286","0.666666666666667","0.857142857142857","Los Angeles"
"2017","60",NA,"Echinoderms","0.00418087270399648","0.000671409292030486","0","0","0.333333333333333","0.714285714285714","Los Angeles"
"2017","30",NA,"Salmon","0.819853068595746","0.993314642096572","0.523809523809524","0.523809523809524","0.666666666666667","0.714285714285714","Unknown Ports"
"2017","25",NA,"Crab","0.893489458213253","1","0.80952380952381","0.80952380952381","0.285714285714286","0.714285714285714","Unknown Ports"
"2017","35",NA,"Tuna","0.0469461578729271","0.0599281471703011","0","0","0.285714285714286","0.428571428571429","Unknown Ports"
"2017","60",NA,"Echinoderms","0.0230279511681723","0.00626409173970649","0","0","0","0.285714285714286","Unknown Ports"
"2017","80",NA,"Other","0.0115575082392576","0.0152798574463244","0","0","0","0.142857142857143","Unknown Ports"
"2017","50",NA,"Pacific halibut","0.0599179398103906","0.0766679521166804","0","0","0","0.285714285714286","Unknown Ports"
"2017","21",NA,"Pink shrimp","0.0188583949772835","0.0203657071407506","0","0","0.476190476190476","0.285714285714286","Unknown Ports"
"2017","20",NA,"Prawns/shrimp","0.126349521122971","0.134749382522127","0.285714285714286","0.285714285714286","0.571428571428571","0.571428571428571","Unknown Ports"
"2018","30",NA,"Salmon","0.0409525125814334","0.0491394083125275","0","0","0.277777777777778","0.333333333333333","Puget Sound"
"2018","25",NA,"Crab","0.516010968273322","0.526838192795998","0.416666666666667","0.416666666666667","0.333333333333333","0.444444444444444","Puget Sound"
"2018","60",NA,"Echinoderms","0.0149759175332683","0.00169824621380853","0.166666666666667","0.166666666666667","0.166666666666667","0.222222222222222","Puget Sound"
"2018","35",NA,"Tuna","0","0","0","0","0","0","Puget Sound"
"2018","20",NA,"Prawns/shrimp","0.375429292639951","0.400614379111621","0.277777777777778","0.277777777777778","0.277777777777778","0.222222222222222","Puget Sound"
"2018","50",NA,"Pacific halibut","0.484687880861842","0.95907516554905","0","0","0.333333333333333","0.333333333333333","Puget Sound"
"2018","1",NA,"DTS groundfish","0.553968113940053","1","0.305555555555556","0.305555555555556","0","0.333333333333333","Puget Sound"
"2018","80",NA,"Other","0.00107932486502656","0.00178004618404452","0","0","0.166666666666667","0.222222222222222","Puget Sound"
"2018","40",NA,"Herring","0","0","0","0","0","0","Puget Sound"
"2018","65",NA,"Shellfish","0.0128959893051034","4.46047783803543e-05","0","0","0","0.111111111111111","Puget Sound"
"2018","25",NA,"Crab","0.377914298452994","0.346175228153371","0.266666666666667","0.266666666666667","0.466666666666667","0.5","North WA Coast"
"2018","30",NA,"Salmon","0.508284890946647","0.952750170998045","0.533333333333333","0.533333333333333","0.466666666666667","0.666666666666667","North WA Coast"
"2018","50",NA,"Pacific halibut","0.512288500819786","1","0.266666666666667","0.266666666666667","0","0.5","North WA Coast"
"2018","60",NA,"Echinoderms","0","0","0","0","0","0","North WA Coast"
"2018","20",NA,"Prawns/shrimp","0.288937657342838","0.229233606523087","0","0","0","0.166666666666667","North WA Coast"
"2018","1",NA,"DTS groundfish","0.310168274170624","0.699120062791031","0","0","0","0.333333333333333","North WA Coast"
"2018","80",NA,"Other","0.00240637826711014","0.00525437524310015","0","0","0","0.166666666666667","North WA Coast"
"2018","35",NA,"Tuna","0.411614275447647","0.824189939625968","0.285714285714286","0.285714285714286","0","0.571428571428571","WA Coast"
"2018","25",NA,"Crab","0.736331163604039","1","0.80952380952381","0.80952380952381","0.285714285714286","1","WA Coast"
"2018","1",NA,"DTS groundfish","0.135147900282356","0.242462215675327","0","0","0","0.857142857142857","WA Coast"
"2018","80",NA,"Other","0.13894864605274","0.0487215193335281","0","0","0.666666666666667","0.857142857142857","WA Coast"
"2018","30",NA,"Salmon","0.083773504515853","0.160433405732661","0","0","0.523809523809524","0.857142857142857","WA Coast"
"2018","21",NA,"Pink shrimp","0.226324147820137","0.516883906626661","0","0","0.571428571428571","0.714285714285714","WA Coast"
"2018","20",NA,"Prawns/shrimp","0.0621486392766793","0.148853815766991","0","0","0","0.142857142857143","WA Coast"
"2018","2",NA,"Whiting","0.205711723000549","0.125844080677133","0.285714285714286","0.285714285714286","0","0.714285714285714","WA Coast"
"2018","35",NA,"Tuna","0.411614275447647","0.824189939625968","0.285714285714286","0.285714285714286","0","0.571428571428571","WA Coast"
"2018","25",NA,"Crab","0.736331163604039","1","0.80952380952381","0.80952380952381","0.285714285714286","1","WA Coast"
"2018","1",NA,"DTS groundfish","0.135147900282356","0.242462215675327","0","0","0","0.857142857142857","WA Coast"
"2018","80",NA,"Other","0.13894864605274","0.0487215193335281","0","0","0.666666666666667","0.857142857142857","WA Coast"
"2018","30",NA,"Salmon","0.083773504515853","0.160433405732661","0","0","0.523809523809524","0.857142857142857","WA Coast"
"2018","21",NA,"Pink shrimp","0.226324147820137","0.516883906626661","0","0","0.571428571428571","0.714285714285714","WA Coast"
"2018","20",NA,"Prawns/shrimp","0.0621486392766793","0.148853815766991","0","0","0","0.142857142857143","WA Coast"
"2018","2",NA,"Whiting","0.205711723000549","0.125844080677133","0.285714285714286","0.285714285714286","0","0.714285714285714","WA Coast"
"2018","35",NA,"Tuna","0.0450330327365542","0.0381900496798853","0","0","0.7","0.8","Astoria"
"2018","1",NA,"DTS groundfish","0.431746381167475","0.767307074449699","0.6","0.6","0","1","Astoria"
"2018","2",NA,"Whiting","0.32066645220267","0.700804470534967","0","0","0.4","0.8","Astoria"
"2018","3",NA,"Non-DTS groundfish","0.658534811287752","1","0.4","0.4","0","1","Astoria"
"2018","25",NA,"Crab","0.339924069285658","0.375487072571349","0.7","0.7","0","1","Astoria"
"2018","21",NA,"Pink shrimp","0.20409525331989","0.246170815198101","0","0","0.6","1","Astoria"
"2018","25",NA,"Crab","0.939399427803539","1","0.5","0.5","0","0.75","Tillamook"
"2018","35",NA,"Tuna","0.824313628222308","0.989408884852199","0","0","0","0.75","Tillamook"
"2018","30",NA,"Salmon","0.159215300442997","0.187729595857647","0","0","0","0.75","Tillamook"
"2018","3",NA,"Non-DTS groundfish","0.0770716435311567","0.0858361859268401","0","0","0.5","0.75","Tillamook"
"2018","65",NA,"Shellfish","0","0","0","0","0","0","Tillamook"
"2018","30",NA,"Salmon","1","1","NaN","NaN","NaN","1","Columbia River"
"2018","80",NA,"Other","1","1","NaN","NaN","NaN","1","Columbia River"
"2018","25",NA,"Crab","0.880710487703858","1","0.866666666666667","0.866666666666667","0","1","Newport"
"2018","30",NA,"Salmon","0.0722036995484076","0.0990429091239621","0","0","0.733333333333333","1","Newport"
"2018","35",NA,"Tuna","0.200905264875012","0.339976763095087","0","0","0","0.666666666666667","Newport"
"2018","70",NA,"Squid","0.00635515812254395","0.0042874841049572","0","0","0.333333333333333","0.833333333333333","Newport"
"2018","1",NA,"DTS groundfish","0.33541065327307","0.604645705037312","0","0","0","1","Newport"
"2018","21",NA,"Pink shrimp","0.40871305113618","0.774825683878898","0","0","0.6","1","Newport"
"2018","2",NA,"Whiting","0.0957016853409288","0.164600015571017","0.333333333333333","0.333333333333333","0","0.833333333333333","Newport"
"2018","21",NA,"Pink shrimp","0.418803040318385","0.769308550512213","0","0","0.266666666666667","0.666666666666667","Coos Bay"
"2018","25",NA,"Crab","0.901770045402286","1","0.6","0.6","0","0.833333333333333","Coos Bay"
"2018","35",NA,"Tuna","0.212819368526596","0.344308374865793","0.266666666666667","0.266666666666667","0.4","0.666666666666667","Coos Bay"
"2018","1",NA,"DTS groundfish","0.326801622466857","0.597748831102409","0","0","0.4","0.666666666666667","Coos Bay"
"2018","30",NA,"Salmon","0.0505105419397112","0.0540295941971716","0","0","0.266666666666667","0.5","Coos Bay"
"2018","70",NA,"Squid","0.0892953813461651","0.171939616530054","0","0","0","0.333333333333333","Coos Bay"
"2018","60",NA,"Echinoderms","0","5.43013864567492e-21","0","0","0","0","Coos Bay"
"2018","1",NA,"DTS groundfish","0.608021965045763","0.990322769790455","0","0","0","1","Brookings"
"2018","25",NA,"Crab","0.651831844185896","1","0.666666666666667","0.666666666666667","0","1","Brookings"
"2018","3",NA,"Non-DTS groundfish","0.326340629314339","0.603791069655076","0","0","0.5","1","Brookings"
"2018","30",NA,"Salmon","0.046775856973024","0.0846254169871345","0","0","0.833333333333333","0.75","Brookings"
"2018","21",NA,"Pink shrimp","0.367029704480978","0.69483365485593","0","0","0","0.75","Brookings"
"2018","25",NA,"Crab","0.996194488176727","1","1","1","0.833333333333333","1","Crescent City"
"2018","20",NA,"Prawns/shrimp","0.258951533343162","0.386838927397722","0","0","0","0.5","Crescent City"
"2018","3",NA,"Non-DTS groundfish","0.10509981565317","0.155448615466923","0","0","0.5","0.5","Crescent City"
"2018","21",NA,"Pink shrimp","0.599827842967211","0.907323658168357","0","0","0","0.25","Crescent City"
"2018","70",NA,"Squid","0.0399263198597311","0.0603941531175492","0","0","0","0.25","Crescent City"
"2018","25",NA,"Crab","0.470244618797744","0.661304296557264","0.19047619047619","0.19047619047619","0","0.714285714285714","Eureka"
"2018","1",NA,"DTS groundfish","0.760456174587143","1","0.380952380952381","0.380952380952381","0","0.714285714285714","Eureka"
"2018","3",NA,"Non-DTS groundfish","0.566491219123734","0.905611449523052","0.19047619047619","0.19047619047619","0","0.714285714285714","Eureka"
"2018","45",NA,"Coastal pelagics","0","5.92786015262591e-17","0","0","0","0","Eureka"
"2018","35",NA,"Tuna","0.087873423985318","0.108685919983845","0","0","0.19047619047619","0.571428571428571","Eureka"
"2018","70",NA,"Squid","0","5.92786015262591e-17","0","0","0","0","Eureka"
"2018","55",NA,"CA halibut/croaker","0.00638820904138085","0.00974171937054425","0","0","0.428571428571429","0.714285714285714","Eureka"
"2018","21",NA,"Pink shrimp","0.10854635446468","0.179931951874778","0","0","0","0.571428571428571","Eureka"
"2018","30",NA,"Salmon","0.758561347643393","1","0.523809523809524","0.523809523809524","0","0.571428571428571","Morro Bay"
"2018","3",NA,"Non-DTS groundfish","0.313534003709501","0.556902575778882","0","0","0","0.571428571428571","Morro Bay"
"2018","80",NA,"Other","0.229297190991482","0.396704686908366","0.238095238095238","0.238095238095238","0","0.571428571428571","Morro Bay"
"2018","20",NA,"Prawns/shrimp","0.0977048812450635","0.0418221519467273","0","0","0","0.428571428571429","Morro Bay"
"2018","25",NA,"Crab","0.455102161205541","0.796543480362628","0.380952380952381","0.380952380952381","0.523809523809524","0.857142857142857","Morro Bay"
"2018","65",NA,"Shellfish","0.122339968529732","0.0871929571757956","0.238095238095238","0.238095238095238","0","0.285714285714286","Morro Bay"
"2018","70",NA,"Squid","0","1.04948667710391e-17","0","0","0","0","Morro Bay"
"2018","35",NA,"Tuna","0.023460446675287","0.0231904988259589","0","0","0.380952380952381","0.428571428571429","Morro Bay"
"2018","30",NA,"Salmon","0.218135672549594","0.241285594533741","0.333333333333333","0.333333333333333","0","0.833333333333333","Fort Bragg"
"2018","1",NA,"DTS groundfish","0.735787780110814","1","0.333333333333333","0.333333333333333","0.333333333333333","1","Fort Bragg"
"2018","3",NA,"Non-DTS groundfish","0.472314231437262","0.847350162862368","0","0","0.533333333333333","1","Fort Bragg"
"2018","25",NA,"Crab","0.500489018983565","0.592971442412457","0.866666666666667","0.866666666666667","0","1","Fort Bragg"
"2018","80",NA,"Other","0.0339199594614729","0.03830092057662","0","0","0.333333333333333","0.666666666666667","Fort Bragg"
"2018","35",NA,"Tuna","0.0326831704216342","0.0256778475491012","0","0","0","0.666666666666667","Fort Bragg"
"2018","60",NA,"Echinoderms","0.00667016703565833","0.00801173595260147","0","0","0.733333333333333","0.5","Fort Bragg"
"2018","25",NA,"Crab","0.987433362922592","1","0.833333333333333","0.833333333333333","0","1","Bodega Bay"
